Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A10008_001,SE_A10008_002,SE_A10008_003,SE_A10008_004,SE_A10008_005,SE_A10008_006,SE_A10008_007,SE_A10008_008,SE_A10008_009,PCT_SE_A10008_002,PCT_SE_A10008_003,PCT_SE_A10008_004,PCT_SE_A10008_005,PCT_SE_A10008_006,PCT_SE_A10008_007,PCT_SE_A10008_008,PCT_SE_A10008_009,SE_A10009_001,SE_A10009_002,SE_A10009_003,SE_A10009_004,SE_A10009_005,SE_A10009_006,SE_A10009_007,SE_A10009_008,SE_A10009_009,SE_A10009_010,SE_A10009_011,SE_A10009_012,SE_A10009_013,SE_A10009_014,SE_A10009_015,SE_A10009_016,SE_A10009_017,SE_A10009_018,SE_A10009_019,PCT_SE_A10009_002,PCT_SE_A10009_003,PCT_SE_A10009_004,PCT_SE_A10009_005,PCT_SE_A10009_006,PCT_SE_A10009_007,PCT_SE_A10009_008,PCT_SE_A10009_009,PCT_SE_A10009_010,PCT_SE_A10009_011,PCT_SE_A10009_012,PCT_SE_A10009_013,PCT_SE_A10009_014,PCT_SE_A10009_015,PCT_SE_A10009_016,PCT_SE_A10009_017,PCT_SE_A10009_018,PCT_SE_A10009_019,SE_A11001_001,SE_A11001_002,SE_A11001_003,SE_A11001_004,SE_A11001_005,SE_A11001_006,PCT_SE_A11001_002,PCT_SE_A11001_003,PCT_SE_A11001_004,PCT_SE_A11001_005,PCT_SE_A11001_006,SE_A11002_001,SE_A11002_002,SE_A11002_003,SE_A11002_004,SE_A11002_005,SE_A11002_006,SE_A11002_007,SE_A11002_008,SE_A11002_009,PCT_SE_A11002_002,PCT_SE_A11002_003,PCT_SE_A11002_004,PCT_SE_A11002_005,PCT_SE_A11002_006,PCT_SE_A11002_007,PCT_SE_A11002_008,PCT_SE_A11002_009,SE_A19001_001,SE_A19001_002,SE_A19001_003,PCT_SE_A19001_002,PCT_SE_A19001_003,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,PCT_SE_A14001_002,PCT_SE_A14001_003,PCT_SE_A14001_004,PCT_SE_A14001_005,PCT_SE_A14001_006,PCT_SE_A14001_007,PCT_SE_A14001_008,PCT_SE_A14001_009,PCT_SE_A14001_010,PCT_SE_A14001_011,PCT_SE_A14001_012,PCT_SE_A14001_013,PCT_SE_A14001_014,PCT_SE_A14001_015,PCT_SE_A14001_016,PCT_SE_A14001_017,SE_A14006_001,SE_A14007_001,SE_A14007_002,SE_A14007_003,SE_A14007_004,SE_A14007_005,SE_A14007_006,SE_A14007_007,SE_A14007_008,SE_A14007_009,SE_A14007_010,SE_A14008_001,SE_A14010_001,SE_A14011_001,SE_A14012_001,SE_A14013_001,SE_A14014_001,SE_A14014_002,SE_A14014_003,SE_A14014_004,SE_A14014_005,SE_A14014_006,SE_A14014_007,SE_A15001_001,SE_A15001_002,SE_A15001_003,SE_A15001_004,SE_A15001_005,SE_A15001_006,SE_A15001_007,SE_A15001_008,SE_A15001_009,SE_A15001_010,SE_A15001_011,SE_A15001_012,SE_A15001_013,SE_A15001_014,SE_A15001_015,SE_A15001_016,SE_A15001_017,SE_A15001_018,SE_A14015_001,SE_A14015_002,SE_A14015_003,SE_A10011_001,SE_A10011_002,SE_A10011_003,PCT_SE_A10011_002,PCT_SE_A10011_003,SE_A10019_001,SE_A10019_002,SE_A10019_003,PCT_SE_A10019_002,PCT_SE_A10019_003,SE_A10016_001,SE_A10016_002,SE_A10016_003,PCT_SE_A10016_002,PCT_SE_A10016_003,SE_A10012_001,SE_A10012_002,SE_A10012_003,PCT_SE_A10012_002,PCT_SE_A10012_003,SE_A10017_001,SE_A10017_002,SE_A10017_003,PCT_SE_A10017_002,PCT_SE_A10017_003,SE_A10018_001,SE_A10018_002,SE_A10018_003,PCT_SE_A10018_002,PCT_SE_A10018_003,SE_A10014_001,SE_A10014_002,SE_A10014_003,PCT_SE_A10014_002,PCT_SE_A10014_003,SE_A10015_001,SE_A10015_002,SE_A10015_003,PCT_SE_A10015_002,PCT_SE_A10015_003,SE_A10013_001,SE_A10013_002,SE_A10013_003,PCT_SE_A10013_002,PCT_SE_A10013_003,SE_A14024_001,SE_A14024A_001,SE_A14024B_001,SE_A14024C_001,SE_A14024D_001,SE_A14024E_001,SE_A14024F_001,SE_A14024G_001,SE_A14024H_001,SE_A14024I_001,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008,PCT_SE_A09005_002,PCT_SE_A09005_009,PCT_SE_A09005_010,PCT_SE_A09005_003,PCT_SE_A09005_004,PCT_SE_A09005_005,PCT_SE_A09005_006,PCT_SE_A09005_007,PCT_SE_A09005_008,SE_A09001_001,SE_A09001_002,SE_A09001_003,SE_A09001_004,SE_A09001_005,SE_A09001_006,SE_A09001_007,SE_A09001_008,SE_A09001_009,SE_A09001_010,PCT_SE_A09001_002,PCT_SE_A09001_003,PCT_SE_A09001_004,PCT_SE_A09001_005,PCT_SE_A09001_006,PCT_SE_A09001_007,PCT_SE_A09001_008,PCT_SE_A09001_009,PCT_SE_A09001_010,commute_avg
36061015602,14000US36061015602,"Census Tract 156.02, New York County, New York","Census Tract 156.02, New York County, New York",ny,140,0,ACSSF,5941,,,,,36,61,,,,15602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2617,2617,62323.56,0.041990542,1041,677,365,312,42,270,364,110,254,65.03,35.06,29.97,4.03,25.94,34.97,10.57,24.4,1041,285,285,134,151,13,138,0,0,0,756,392,231,161,29,132,364,110,254,27.38,27.38,12.87,14.51,1.25,13.26,0,0,0,72.62,37.66,22.19,15.47,2.79,12.68,34.97,10.57,24.4,2203,1042,821,80,132,128,47.3,37.27,3.63,5.99,5.81,1041,44,19,19,0,25,0,25,997,4.23,1.83,1.83,0,2.4,0,2.4,95.77,2617,121,2496,4.62,95.38,1041,88,168,34,65,0,16,50,27,27,81,50,20,87,17,123,188,8.45,16.14,3.27,6.24,0,1.54,4.8,2.59,2.59,7.78,4.8,1.92,8.36,1.63,11.82,18.06,56458,56458,103125,20750,,123125,,,,,177500,127641.3064,56319,138500.4431,,106986.5385,29821,42101,104891,11077,23750,58333,9688,53417,14426,,29554,79000,104321,83011,13832,,56793,250001,117875,29881,20234,,27917,,66389,56458,250001,49213,1041,824,217,79.15,20.85,1041,824,217,79.15,20.85,1041,124,917,11.91,88.09,1041,167,874,16.04,83.96,1041,173,868,16.62,83.38,1041,98,943,9.41,90.59,1041,29,1012,2.79,97.21,1041,31,1010,2.98,97.02,1041,59,982,5.67,94.33,52219,69669,7905,,109270,,13623,22280,20903,114530,1261,126,103,23,875,0,0,217,14,29,9.99,8.17,1.82,69.39,0,0,17.21,1.11,2.3,1261,1232,40,161,323,405,160,126,17,29,97.7,3.17,12.77,25.61,32.12,12.69,9.99,1.35,2.3,32
36061015700,14000US36061015700,"Census Tract 157, New York County, New York","Census Tract 157, New York County, New York",ny,140,0,ACSSF,5942,,,,,36,61,,,,15700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9847,9847,139825.5,0.070423492,5231,1811,1580,231,101,130,3420,1385,2035,34.62,30.2,4.42,1.93,2.49,65.38,26.48,38.9,5231,1013,1013,914,99,56,43,0,0,0,4218,798,666,132,45,87,3420,1385,2035,19.37,19.37,17.47,1.89,1.07,0.82,0,0,0,80.63,15.26,12.73,2.52,0.86,1.66,65.38,26.48,38.9,8122,3675,3429,43,313,662,45.25,42.22,0.53,3.85,8.15,5231,245,0,0,0,245,108,137,4986,4.68,0,0,0,4.68,2.06,2.62,95.32,9847,311,9536,3.16,96.84,5231,449,88,45,215,0,78,154,0,85,41,241,446,467,353,819,1750,8.58,1.68,0.86,4.11,0,1.49,2.94,0,1.62,0.78,4.61,8.53,8.93,6.75,15.66,33.45,139792,139792,127212,,,179781,,,,,126816,197732.9191,250001,346364.8813,105238,119027.5439,113835,126680,140281,,98369,123518,44310,120904,,121941,,94293,126222,126503,,122234,,121548,152432,98796,,,,69167,105988,139792,198544,115417,5231,4756,475,90.92,9.08,5231,4372,859,83.58,16.42,5231,1302,3929,24.89,75.11,5231,2192,3039,41.9,58.1,5231,1003,4228,19.17,80.83,5231,0,5231,0,100,5231,0,5231,0,100,5231,452,4779,8.64,91.36,5231,334,4897,6.39,93.61,108356,113551,29554,,98193,,,35064,55792,119539,5984,431,356,75,3780,0,275,1015,0,483,7.2,5.95,1.25,63.17,0,4.6,16.96,0,8.07,5984,5501,126,922,1206,2191,820,150,86,483,91.93,2.11,15.41,20.15,36.61,13.7,2.51,1.44,8.07,30
36061015801,14000US36061015801,"Census Tract 158.01, New York County, New York","Census Tract 158.01, New York County, New York",ny,140,0,ACSSF,5943,,,,,36,61,,,,15801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5598,5598,115294.6,0.048553893,2670,1332,1158,174,79,95,1338,369,969,49.89,43.37,6.52,2.96,3.56,50.11,13.82,36.29,2670,576,576,486,90,17,73,0,0,0,2094,756,672,84,62,22,1338,369,969,21.57,21.57,18.2,3.37,0.64,2.73,0,0,0,78.43,28.31,25.17,3.15,2.32,0.82,50.11,13.82,36.29,4840,1810,2563,47,155,265,37.4,52.95,0.97,3.2,5.48,2670,140,25,19,6,115,19,96,2530,5.24,0.94,0.71,0.22,4.31,0.71,3.6,94.76,5598,308,5290,5.5,94.5,2670,54,0,36,0,42,49,57,67,17,105,104,263,283,195,402,996,2.02,0,1.35,0,1.57,1.84,2.13,2.51,0.64,3.93,3.9,9.85,10.6,7.3,15.06,37.3,152784,152784,156607,,,137258,,,,199231,154773,232813.8951,211866,333896.3213,103936,131883.4081,100785,124167,155669,64375,79879,116569,43000,104362,,,50781,100066,115763,109712,,,36616,91429,152942,100297,,,,100436,105450,152784,210802,117279,2670,2298,372,86.07,13.93,2670,2263,407,84.76,15.24,2670,352,2318,13.18,86.82,2670,1286,1384,48.16,51.84,2670,706,1964,26.44,73.56,2670,30,2640,1.12,98.88,2670,0,2670,0,100,2670,293,2377,10.97,89.03,2670,226,2444,8.46,91.54,112745,121018,,,96331,,,,48533,124488,3183,226,196,30,2241,0,38,329,0,349,7.1,6.16,0.94,70.41,0,1.19,10.34,0,10.96,3183,2834,61,390,670,1152,483,78,0,349,89.04,1.92,12.25,21.05,36.19,15.17,2.45,0,10.96,29
36061015802,14000US36061015802,"Census Tract 158.02, New York County, New York","Census Tract 158.02, New York County, New York",ny,140,0,ACSSF,5944,,,,,36,61,,,,15802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4956,4956,249194,0.019888123,1934,786,602,184,49,135,1148,459,689,40.64,31.13,9.51,2.53,6.98,59.36,23.73,35.63,1934,357,357,270,87,0,87,0,0,0,1577,429,332,97,49,48,1148,459,689,18.46,18.46,13.96,4.5,0,4.5,0,0,0,81.54,22.18,17.17,5.02,2.53,2.48,59.36,23.73,35.63,4512,2810,1294,141,33,234,62.28,28.68,3.12,0.73,5.19,1934,103,0,0,0,103,31,72,1831,5.33,0,0,0,5.33,1.6,3.72,94.67,4956,1076,3880,21.71,78.29,1934,100,41,73,49,59,62,59,19,67,90,116,255,216,65,175,488,5.17,2.12,3.77,2.53,3.05,3.21,3.05,0.98,3.46,4.65,6,13.19,11.17,3.36,9.05,25.23,96471,96471,81972,157500,,96375,,,104281,56731,98359,148081.4891,145238,186219.3384,81111,121466.899,56977,71583,105388,,47755,63986,13085,67144,49639,21012,77703,72969,70510,101786,,21667,67431,106027,84375,57813,,,78516,52500,62712,96471,,97279,1934,1785,149,92.3,7.7,1934,1741,193,90.02,9.98,1934,219,1715,11.32,88.68,1934,385,1549,19.91,80.09,1934,177,1757,9.15,90.85,1934,51,1883,2.64,97.36,1934,4,1930,0.21,99.79,1934,170,1764,8.79,91.21,1934,64,1870,3.31,96.69,63146,66716,50128,,62321,,43545,54727,45633,69563,2730,121,117,4,1849,0,31,589,45,95,4.43,4.29,0.15,67.73,0,1.14,21.58,1.65,3.48,2730,2635,202,395,631,865,313,181,48,95,96.52,7.4,14.47,23.11,31.68,11.47,6.63,1.76,3.48,29
36061015900,14000US36061015900,"Census Tract 159, New York County, New York","Census Tract 159, New York County, New York",ny,140,0,ACSSF,5945,,,,,36,61,,,,15900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8811,8811,130307.6,0.067616916,5161,1645,1491,154,0,154,3516,1308,2208,31.87,28.89,2.98,0,2.98,68.13,25.34,42.78,5161,608,608,608,0,0,0,0,0,0,4553,1037,883,154,0,154,3516,1308,2208,11.78,11.78,11.78,0,0,0,0,0,0,88.22,20.09,17.11,2.98,0,2.98,68.13,25.34,42.78,8070,3638,3544,127,197,564,45.08,43.92,1.57,2.44,6.99,5161,537,243,177,66,294,145,149,4624,10.4,4.71,3.43,1.28,5.7,2.81,2.89,89.6,8811,13,8798,0.15,99.85,5161,247,159,193,176,26,41,26,94,12,312,443,537,449,308,540,1598,4.79,3.08,3.74,3.41,0.5,0.79,0.5,1.82,0.23,6.05,8.58,10.4,8.7,5.97,10.46,30.96,112263,112263,129653,,,104411,,,,104471,132292,178706.1228,231403,259982.7964,88885,140679.9204,87091,108625,156127,47167,82657,88962,38750,102757,22731,51235,41342,104661,104867,140192,,,38102,142464,135060,85853,22731,51240,51146,87202,102888,112263,138807,104115,5161,4268,893,82.7,17.3,5161,3774,1387,73.13,26.87,5161,1124,4037,21.78,78.22,5161,2255,2906,43.69,56.31,5161,1152,4009,22.32,77.68,5161,22,5139,0.43,99.57,5161,24,5137,0.47,99.53,5161,696,4465,13.49,86.51,5161,206,4955,3.99,96.01,106770,114033,31415,,80337,,44682,92291,54260,117188,5822,305,258,47,4085,0,150,681,27,574,5.24,4.43,0.81,70.16,0,2.58,11.7,0.46,9.86,5822,5248,175,744,1474,1708,820,172,155,574,90.14,3.01,12.78,25.32,29.34,14.08,2.95,2.66,9.86,30
36061016001,14000US36061016001,"Census Tract 160.01, New York County, New York","Census Tract 160.01, New York County, New York",ny,140,0,ACSSF,5946,,,,,36,61,,,,16001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4011,4011,82700.65,0.048500225,1712,1183,1128,55,0,55,529,205,324,69.1,65.89,3.21,0,3.21,30.9,11.97,18.93,1712,433,433,413,20,0,20,0,0,0,1279,750,715,35,0,35,529,205,324,25.29,25.29,24.12,1.17,0,1.17,0,0,0,74.71,43.81,41.76,2.04,0,2.04,30.9,11.97,18.93,3364,635,2291,24,198,216,18.88,68.1,0.71,5.89,6.42,1712,53,0,0,0,53,25,28,1659,3.1,0,0,0,3.1,1.46,1.64,96.9,4011,12,3999,0.3,99.7,1712,40,11,10,9,28,10,11,6,0,11,124,80,54,79,173,1066,2.34,0.64,0.58,0.53,1.64,0.58,0.64,0.35,0,0.64,7.24,4.67,3.15,4.61,10.11,62.27,250001,250001,250001,,,250001,,,,250001,250001,467500.4089,250001,584634.3195,129028,201789.7921,110125,248150,250001,116500,65709,88750,42917,120260,,,53333,90815,180724,239286,,,,153542,250001,65299,,,52639,47434,72250,250001,250001,175600,1712,1419,293,82.89,17.11,1712,1286,426,75.12,24.88,1712,411,1301,24.01,75.99,1712,1184,528,69.16,30.84,1712,656,1056,38.32,61.68,1712,10,1702,0.58,99.42,1712,0,1712,0,100,1712,275,1437,16.06,83.94,1712,113,1599,6.6,93.4,201875,205032,,,201813,,,106348,139732,210037,1800,223,169,54,1009,9,0,167,15,377,12.39,9.39,3,56.06,0.5,0,9.28,0.83,20.94,1800,1423,47,130,362,363,435,53,33,377,79.06,2.61,7.22,20.11,20.17,24.17,2.94,1.83,20.94,34
36061016002,14000US36061016002,"Census Tract 160.02, New York County, New York","Census Tract 160.02, New York County, New York",ny,140,0,ACSSF,5947,,,,,36,61,,,,16002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3625,3625,182574.4,0.019854918,1247,714,670,44,13,31,533,194,339,57.26,53.73,3.53,1.04,2.49,42.74,15.56,27.19,1247,289,289,260,29,13,16,0,0,0,958,425,410,15,0,15,533,194,339,23.18,23.18,20.85,2.33,1.04,1.28,0,0,0,76.82,34.08,32.88,1.2,0,1.2,42.74,15.56,27.19,3177,1420,1454,8,137,158,44.7,45.77,0.25,4.31,4.97,1247,47,16,11,5,31,15,16,1200,3.77,1.28,0.88,0.4,2.49,1.2,1.28,96.23,3625,614,3011,16.94,83.06,1247,48,26,23,32,27,17,60,26,5,94,95,99,94,83,32,486,3.85,2.09,1.84,2.57,2.17,1.36,4.81,2.09,0.4,7.54,7.62,7.94,7.54,6.66,2.57,38.97,118317,118317,126080,,,61563,,,,,160972,283909.3825,218750,399019.6078,61750,128979.5497,54493,62135,159375,26513,45789,53207,28333,78906,,,55585,60625,97917,84963,,,56569,,129583,61397,,,53287,38194,87955,118317,250001,61576,1247,1030,217,82.6,17.4,1247,994,253,79.71,20.29,1247,198,1049,15.88,84.12,1247,430,817,34.48,65.52,1247,343,904,27.51,72.49,1247,18,1229,1.44,98.56,1247,0,1247,0,100,1247,176,1071,14.11,85.89,1247,86,1161,6.9,93.1,102399,118495,3951,,50746,,25295,52435,34275,129881,1704,141,141,0,756,0,0,580,31,196,8.27,8.27,0,44.37,0,0,34.04,1.82,11.5,1704,1508,255,270,279,402,196,96,10,196,88.5,14.96,15.85,16.37,23.59,11.5,5.63,0.59,11.5,26
36061016100,14000US36061016100,"Census Tract 161, New York County, New York","Census Tract 161, New York County, New York",ny,140,0,ACSSF,5948,,,,,36,61,,,,16100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6168,6168,102574.4,0.060131939,3459,1107,1002,105,10,95,2352,878,1474,32,28.97,3.04,0.29,2.75,68,25.38,42.61,3459,507,507,483,24,0,24,0,0,0,2952,600,519,81,10,71,2352,878,1474,14.66,14.66,13.96,0.69,0,0.69,0,0,0,85.34,17.35,15,2.34,0.29,2.05,68,25.38,42.61,5372,2656,2116,22,160,418,49.44,39.39,0.41,2.98,7.78,3459,280,26,26,0,254,129,125,3179,8.09,0.75,0.75,0,7.34,3.73,3.61,91.91,6168,0,6168,0,100,3459,116,101,130,75,84,78,89,53,40,156,166,426,313,206,342,1084,3.35,2.92,3.76,2.17,2.43,2.25,2.57,1.53,1.16,4.51,4.8,12.32,9.05,5.96,9.89,31.34,121652,121652,137460,18699,,85202,,,2499,95909,142005,232660.2775,194083,451897.832,89495,129473.2143,83682,97227,114500,33015,80170,94971,41652,84654,,67589,35395,77267,103760,102532,,52417,78462,76992,123504,82565,,,26206,82639,84448,121652,250001,97643,3459,2839,620,82.08,17.92,3459,2682,777,77.54,22.46,3459,542,2917,15.67,84.33,3459,1497,1962,43.28,56.72,3459,566,2893,16.36,83.64,3459,81,3378,2.34,97.66,3459,27,3432,0.78,99.22,3459,382,3077,11.04,88.96,3459,169,3290,4.89,95.11,132278,151167,13340,,58547,,,43167,96181,154779,3942,155,144,11,2726,0,165,603,21,272,3.93,3.65,0.28,69.15,0,4.19,15.3,0.53,6.9,3942,3670,64,535,1046,1424,425,83,93,272,93.1,1.62,13.57,26.53,36.12,10.78,2.11,2.36,6.9,30
36061016200,14000US36061016200,"Census Tract 162, New York County, New York","Census Tract 162, New York County, New York",ny,140,0,ACSSF,5949,,,,,36,61,,,,16200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9807,9807,93376.22,0.105026741,3969,2252,839,1413,138,1275,1717,705,1012,56.74,21.14,35.6,3.48,32.12,43.26,17.76,25.5,3969,1040,1040,300,740,21,719,0,0,0,2929,1212,539,673,117,556,1717,705,1012,26.2,26.2,7.56,18.64,0.53,18.12,0,0,0,73.8,30.54,13.58,16.96,2.95,14.01,43.26,17.76,25.5,8203,4504,2063,221,695,720,54.91,25.15,2.69,8.47,8.78,3969,17,0,0,0,17,0,17,3952,0.43,0,0,0,0.43,0,0.43,99.57,9807,22,9785,0.22,99.78,3969,616,486,334,303,186,149,215,189,92,335,397,435,74,111,30,17,15.52,12.24,8.42,7.63,4.69,3.75,5.42,4.76,2.32,8.44,10,10.96,1.86,2.8,0.76,0.43,32594,32594,,34059,,58047,,17059,,19831,77908,42780.8264,41444,48926.11012,20410,34720.73384,20349,22359,42765,10630,18477,48234,11521,35352,21397,27566,22325,46401,50938,35386,27708,29211,,45625,35427,35286,19167,,21525,51477,71797,32594,55341,29911,3969,2585,1384,65.13,34.87,3969,2531,1438,63.77,36.23,3969,92,3877,2.32,97.68,3969,178,3791,4.48,95.52,3969,1423,2546,35.85,64.15,3969,608,3361,15.32,84.68,3969,225,3744,5.67,94.33,3969,536,3433,13.5,86.5,3969,460,3509,11.59,88.41,19059,26486,16243,,20785,,14955,26103,17104,47194,3696,301,242,59,2414,0,0,861,0,120,8.14,6.55,1.6,65.31,0,0,23.3,0,3.25,3696,3576,177,468,648,971,825,390,97,120,96.75,4.79,12.66,17.53,26.27,22.32,10.55,2.62,3.25,34
36061016300,14000US36061016300,"Census Tract 163, New York County, New York","Census Tract 163, New York County, New York",ny,140,0,ACSSF,5950,,,,,36,61,,,,16300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7157,7157,70316.46,0.101782711,3741,1617,1389,228,54,174,2124,682,1442,43.22,37.13,6.09,1.44,4.65,56.78,18.23,38.55,3741,626,626,600,26,12,14,0,0,0,3115,991,789,202,42,160,2124,682,1442,16.73,16.73,16.04,0.7,0.32,0.37,0,0,0,83.27,26.49,21.09,5.4,1.12,4.28,56.78,18.23,38.55,6136,2608,2894,36,336,262,42.5,47.16,0.59,5.48,4.27,3741,240,36,36,0,204,93,111,3501,6.42,0.96,0.96,0,5.45,2.49,2.97,93.58,7157,18,7139,0.25,99.75,3741,216,182,20,130,123,50,40,174,40,138,104,333,453,182,340,1216,5.77,4.87,0.53,3.48,3.29,1.34,1.07,4.65,1.07,3.69,2.78,8.9,12.11,4.87,9.09,32.5,119301,119301,122543,23704,,,,,,,123448,210432.4245,201466,333486.5801,83099,116751.3653,83253,104227,127336,41109,76840,104390,30524,84810,,,80036,83657,111058,118333,,,81522,76528,170813,82844,,28587,,86208,83858,119301,172432,93558,3741,2867,874,76.64,23.36,3741,2633,1108,70.38,29.62,3741,827,2914,22.11,77.89,3741,1628,2113,43.52,56.48,3741,981,2760,26.22,73.78,3741,81,3660,2.17,97.83,3741,0,3741,0,100,3741,623,3118,16.65,83.35,3741,113,3628,3.02,96.98,112098,120337,69657,,48630,,,,63415,122426,3954,214,101,113,2784,0,63,395,12,486,5.41,2.55,2.86,70.41,0,1.59,9.99,0.3,12.29,3954,3468,99,676,858,1063,492,38,242,486,87.71,2.5,17.1,21.7,26.88,12.44,0.96,6.12,12.29,33
36061016400,14000US36061016400,"Census Tract 164, New York County, New York","Census Tract 164, New York County, New York",ny,140,0,ACSSF,5951,,,,,36,61,,,,16400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7696,7696,112365.7,0.068490665,2997,1655,639,1016,327,689,1342,418,924,55.22,21.32,33.9,10.91,22.99,44.78,13.95,30.83,2997,910,910,296,614,148,466,0,0,0,2087,745,343,402,179,223,1342,418,924,30.36,30.36,9.88,20.49,4.94,15.55,0,0,0,69.64,24.86,11.44,13.41,5.97,7.44,44.78,13.95,30.83,6525,3402,1916,143,434,630,52.14,29.36,2.19,6.65,9.66,2997,70,0,0,0,70,44,26,2927,2.34,0,0,0,2.34,1.47,0.87,97.66,7696,5,7691,0.06,99.94,2997,626,496,141,84,224,150,135,173,133,103,179,185,127,49,105,87,20.89,16.55,4.7,2.8,7.47,5.01,4.5,5.77,4.44,3.44,5.97,6.17,4.24,1.63,3.5,2.9,27116,27116,31352,20509,,27111,,36116,43382,26214,101429,52947.74775,34112,50517.6435,12135,53922.35469,14109,20721,35908,9428,11797,42219,9458,30361,20952,27118,25563,60354,,35257,21784,28193,19393,61615,,25732,,19965,26860,57500,,27116,,27039,2997,1821,1176,60.76,39.24,2997,1805,1192,60.23,39.77,2997,151,2846,5.04,94.96,2997,97,2900,3.24,96.76,2997,868,2129,28.96,71.04,2997,695,2302,23.19,76.81,2997,295,2702,9.84,90.16,2997,158,2839,5.27,94.73,2997,116,2881,3.87,96.13,22794,34166,18858,,16776,,18164,13244,13798,72170,3153,231,219,12,2393,0,129,340,0,60,7.33,6.95,0.38,75.9,0,4.09,10.78,0,1.9,3153,3093,55,355,674,799,675,322,213,60,98.1,1.74,11.26,21.38,25.34,21.41,10.21,6.76,1.9,42
36061016500,14000US36061016500,"Census Tract 165, New York County, New York","Census Tract 165, New York County, New York",ny,140,0,ACSSF,5952,,,,,36,61,,,,16500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6529,6529,82763.7,0.078887238,3273,1531,1142,389,42,347,1742,707,1035,46.78,34.89,11.89,1.28,10.6,53.22,21.6,31.62,3273,566,566,445,121,18,103,0,0,0,2707,965,697,268,24,244,1742,707,1035,17.29,17.29,13.6,3.7,0.55,3.15,0,0,0,82.71,29.48,21.3,8.19,0.73,7.45,53.22,21.6,31.62,5631,2181,2346,173,280,651,38.73,41.66,3.07,4.97,11.56,3273,149,101,39,62,48,30,18,3124,4.55,3.09,1.19,1.89,1.47,0.92,0.55,95.45,6529,8,6521,0.12,99.88,3273,168,41,54,118,101,101,27,27,19,178,178,252,214,219,381,1195,5.13,1.25,1.65,3.61,3.09,3.09,0.82,0.82,0.58,5.44,5.44,7.7,6.54,6.69,11.64,36.51,138313,138313,170395,,,93750,,,,50399,175590,244291.9035,229028,369595.3625,96136,132321.6992,83137,104167,139426,,69114,112723,22841,93247,29281,31904,,84113,143386,119417,29281,31596,,117563,210583,73409,,,,67712,114449,138313,191354,129013,3273,2824,449,86.28,13.72,3273,2655,618,81.12,18.88,3273,749,2524,22.88,77.12,3273,1410,1863,43.08,56.92,3273,913,2360,27.89,72.11,3273,61,3212,1.86,98.14,3273,39,3234,1.19,98.81,3273,347,2926,10.6,89.4,3273,155,3118,4.74,95.26,126610,141637,33677,,62540,,6534,52706,39778,150645,3787,282,282,0,2908,0,35,180,18,364,7.45,7.45,0,76.79,0,0.92,4.75,0.48,9.61,3787,3423,35,144,868,1353,648,166,209,364,90.39,0.92,3.8,22.92,35.73,17.11,4.38,5.52,9.61,36
